,last_scraped,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,Unnamed: 0,id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3257,2024-09-18,Johna,2022-06-09,"Michigan Center, MI",within an hour,t,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2023-10-18,2024-08-05,STR-541183,t,3257,981474662331879936,463475392,1.0,0.99,34.0,37.0,2.8,1.1,3.0,1.3,479.0,29.0,1125,29.0,29.0,45.0,1125.0,29.0,277.7,29,89,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,15.0,0.0,0.0,0.45
3258,2024-09-18,Benjamin,2023-09-17,"Michigan Center, MI",within an hour,f,f,t,Private room in rental unit,Private room,1 bath,t,2024-09-18,2023-10-18,2024-08-05,STR-541183,f,3258,982228917912272000,537486605,1.0,0.9,1.0,1.0,2.0,1.0,1.0,1.0,85.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,29,89,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,2.65
3259,2024-09-18,Anastasia,2019-01-15,"Newton, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-16,2024-09-02,STR-541183,f,3259,982664247534584064,236817626,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,293.0,2.0,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,7,58,30.0,30.0,2.0,4.63,4.7,4.73,4.63,4.73,1.0,2.0,0.0,2.65
3260,2024-09-18,Blerina,2021-12-24,"Massachusetts, United States",within an hour,t,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2023-10-03,2024-09-16,STR-544945,t,3260,982785768019165056,437249260,1.0,1.0,2.0,2.0,4.0,1.1,2.0,2.0,320.0,2.0,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,7,52,60.0,7.0,0.3,4.73,4.75,4.87,4.75,4.67,2.0,0.0,0.0,5.11
3261,2024-09-18,Edson,2015-07-10,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-01,2024-08-09,STR-540349,f,3261,983274420705627008,38121625,1.0,0.91,3.0,4.0,4.0,1.0,2.0,2.0,185.0,2.0,365,1.0,5.0,365.0,365.0,4.3,365.0,0,2,9.0,9.0,0.0,4.78,4.89,5.0,5.0,5.0,1.0,0.0,0.0,0.76
3262,2024-09-18,Blerina,2021-12-24,"Massachusetts, United States",within an hour,t,t,t,Entire condo,Entire home/apt,2 baths,t,2024-09-18,2023-10-01,2024-09-07,STR-544933,t,3262,983776069017895936,437249260,1.0,1.0,2.0,2.0,4.0,1.1,2.0,2.0,336.0,2.0,365,1.0,2.0,365.0,365.0,1.3,365.0,6,40,56.0,7.0,0.3,4.89,4.89,4.91,4.96,4.88,2.0,0.0,0.0,4.75
3263,2024-09-18,Jodie,2017-05-17,"Massachusetts, United States",within a day,f,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2023-10-01,2024-09-07,STR-461702,f,3263,984131313023329024,130680380,1.0,0.79,35.0,48.0,2.0,1.0,1.0,1.0,159.0,9.0,365,9.0,9.0,365.0,365.0,9.0,365.0,8,41,0.0,0.0,0.0,4.89,4.89,4.91,4.96,4.88,13.0,0.8,0.0,0.08
3264,2024-09-18,Ruben,2023-09-20,"Boston, MA",within a day,f,t,f,Private room in rental unit,Private room,1 private bath,t,2024-09-18,2023-10-01,2023-10-01,STR-540789,f,3264,984524525851240960,538012893,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,208.5,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,29,89,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.08
3265,2024-09-18,Maverick,2014-10-09,"Massachusetts, United States",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-09-30,2024-09-16,STR-540439,t,3265,985434237035902976,22348222,1.0,0.99,138.0,156.0,2.0,1.0,1.0,1.0,285.0,1.0,180,1.0,3.0,180.0,180.0,2.4,180.0,25,85,126.0,7.0,0.3,4.83,4.82,4.94,4.93,4.93,12.8,0.0,0.0,1.6
3266,2024-09-18,Lynne,2014-03-04,"Boston, MA",within a few hours,t,t,t,Private room in home,Private room,1 private bath,t,2024-09-18,2023-09-29,2024-05-25,STR-538357,f,3266,985499257021529984,12795084,1.0,0.76,2.0,4.0,1.0,1.0,1.0,1.0,95.0,1.0,7,1.0,1.0,7.0,7.0,1.0,7.0,0,17,20.0,20.0,0.0,4.95,4.95,5.0,4.95,4.9,0.0,1.0,0.0,1.69
3267,2024-09-18,Winsome Joy,2022-02-02,"Boston, MA",within a few hours,f,t,t,Private room in home,Private room,1 bath,t,2024-09-18,2023-10-07,2024-09-01,STR-540796,t,3267,986064726941440000,443303200,1.0,0.95,2.0,3.0,1.0,1.0,1.0,1.0,80.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,18,78,6.0,6.0,1.0,4.5,4.67,4.83,4.83,4.8,0.0,2.0,0.0,0.52
3268,2024-09-18,Qi,2018-08-30,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-18,2024-08-06,STR-525950,f,3268,988349949154366976,212619448,1.0,0.99,1.0,2.0,4.0,1.0,2.0,2.0,231.0,2.0,365,1.0,5.0,365.0,365.0,4.6,365.0,7,52,37.0,37.0,0.0,4.76,4.76,4.84,5.0,4.78,1.0,0.0,0.0,3.29
3269,2024-09-18,Jodie,2017-05-17,"Boston, MA",within a day,f,t,t,Private room in rental unit,Private room,2 baths,t,2024-09-18,2024-03-09,2024-05-17,STR-476426,f,3269,988398205727646976,130680380,1.0,0.79,35.0,48.0,2.0,1.1,1.0,1.0,106.0,3.0,365,1.0,5.0,365.0,365.0,2.4,365.0,25,85,2.0,2.0,0.0,4.5,5.0,5.0,5.0,5.0,13.0,0.8,0.0,0.31
3270,2024-09-18,Jodie,2017-05-17,"Boston, MA",within a day,f,t,t,Private room in rental unit,Private room,2 shared baths,t,2024-09-18,2023-10-22,2024-02-29,STR-476426,f,3270,988398350264216960,130680380,1.0,0.79,35.0,48.0,2.0,1.1,1.0,1.0,85.0,9.0,365,9.0,9.0,365.0,365.0,9.0,365.0,10,68,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,13.0,0.8,0.0,0.27
3271,2024-09-18,Jodie,2017-05-17,"Boston, MA",within a day,f,t,t,Private room in rental unit,Private room,2 shared baths,t,2024-09-18,2024-02-03,2024-02-03,STR-476426,f,3271,988476073386834048,130680380,1.0,0.79,35.0,48.0,2.0,1.2,1.0,1.0,213.0,9.0,365,9.0,9.0,365.0,365.0,9.0,365.0,0,0,1.0,1.0,0.0,5.0,5.0,4.8,5.0,5.0,13.0,0.8,0.0,0.13
3272,2024-09-18,Jodie,2017-05-17,"Boston, MA",within a day,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2024-04-15,2024-05-31,STR-476426,f,3272,989053382143965952,130680380,1.0,0.79,35.0,48.0,6.0,1.1,3.0,3.0,211.0,9.0,365,9.0,9.0,365.0,365.0,9.0,365.0,8,66,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,13.0,0.8,0.0,0.57
3273,2024-09-18,Jay,2012-03-25,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-05,2024-08-27,STR-539938,f,3273,989067490968164992,2006852,1.0,0.99,27.0,70.0,4.0,1.0,2.0,2.0,279.0,1.0,365,1.0,4.0,365.0,365.0,3.4,365.0,8,58,34.0,34.0,1.0,4.74,4.85,4.65,4.94,4.82,16.0,0.0,0.0,2.91
3274,2024-09-18,Winsome Joy,2022-02-02,"Boston, MA",within a few hours,f,t,t,Private room in home,Private room,1 shared bath,t,2024-09-18,2023-10-04,2023-10-04,STR-540796,f,3274,989106213615473024,443303200,1.0,0.95,2.0,3.0,1.0,1.0,1.0,1.0,99.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,17,77,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,0.09
3275,2024-09-18,Foster,2020-01-27,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-04,2024-09-12,STR-531165,t,3275,989119014716243968,331225367,1.0,1.0,123.0,127.0,3.0,1.0,0.0,2.0,254.0,1.0,365,1.0,5.0,365.0,365.0,1.4,365.0,6,47,48.0,7.0,0.3,4.79,4.83,4.69,4.96,4.96,77.0,0.0,0.0,4.1
3276,2024-09-18,Steven,2019-07-13,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-10,2023-10-30,STR-540557,f,3276,989134098088029952,275849638,1.0,1.0,71.0,74.0,2.0,1.0,0.0,1.0,305.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,0,35,6.0,6.0,0.0,5.0,5.0,5.0,5.0,5.0,71.0,0.0,0.0,0.52
3277,2024-09-18,Steven,2019-07-13,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-17,2023-11-15,STR-540555,f,3277,989164149406748032,275849638,1.0,1.0,71.0,74.0,2.0,1.0,0.0,1.0,289.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,4,59,3.0,3.0,0.0,4.67,5.0,5.0,5.0,5.0,71.0,0.0,0.0,0.27
3278,2024-09-18,Janice,2018-04-18,"Cambridge, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-03,2024-09-16,STR-536148,f,3278,989426037045600000,184906834,1.0,0.99,8.0,19.0,2.8,1.0,1.0,2.0,188.0,3.0,365,1.0,30.0,365.0,365.0,11.4,365.0,5,52,40.0,40.0,0.3,4.9,4.88,4.98,4.85,4.73,4.0,0.0,0.0,3.41
3279,2024-09-18,Ellie,2022-04-12,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-09-29,2024-09-03,STR-531165,t,3279,989842393475060992,454031378,1.0,1.0,10.0,11.0,2.0,1.0,0.0,1.0,243.0,1.0,365,1.0,5.0,365.0,365.0,1.4,365.0,12,65,39.0,39.0,1.0,4.77,4.82,4.67,5.0,4.97,1.0,0.0,0.0,3.29
3280,2024-09-18,Together We,2019-10-30,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-27,2024-09-01,Exempt: This listing is a hotel or motel,t,3280,990570777118599040,305460735,1.0,0.99,4.0,4.0,4.0,1.0,2.0,3.0,364.0,1.0,365,1.0,7.0,365.0,365.0,1.8,365.0,19,73,37.0,37.0,2.0,4.78,4.84,4.76,4.81,4.62,3.0,0.0,0.0,3.38
3281,2024-09-18,StayNue,2012-05-12,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 bath,t,2024-09-18,2023-10-27,2024-09-01,STR-522998,t,3281,990665291406142976,2356643,1.0,0.99,89.0,314.0,2.0,1.0,1.0,1.0,30.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,18,73,0.0,0.0,0.0,4.78,4.84,4.76,4.81,4.62,16.0,0.8,0.0,4.15
3282,2024-09-18,Maverick,2014-10-09,"Massachusetts, United States",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-15,2024-09-13,STR-540397,t,3282,991224498169799040,22348222,1.0,0.99,138.0,156.0,2.0,1.0,1.0,1.0,285.0,1.0,365,1.0,3.0,365.0,365.0,2.4,365.0,22,80,47.0,7.0,2.0,4.72,4.64,4.89,4.91,4.87,12.8,0.0,0.0,4.15
3283,2024-09-18,Kam,2023-09-30,"Massachusetts, United States",within an hour,f,f,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2023-10-16,2023-10-16,STR-537942,t,3283,991921375982974976,539671081,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,95.0,1.0,365,28.0,28.0,365.0,365.0,28.0,365.0,17,77,1.0,1.0,0.0,4.8,5.0,5.0,5.0,4.8,0.0,2.0,0.0,0.09
3284,2024-09-18,Kam,2023-09-30,"Massachusetts, United States",within an hour,f,f,t,Private room in rental unit,Private room,1 bath,t,2024-09-18,2023-10-14,2023-10-18,STR-537942,f,3284,992859316058972032,539671081,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,95.0,1.0,365,28.0,28.0,365.0,365.0,28.0,365.0,0,30,3.0,3.0,0.0,4.67,4.67,5.0,4.67,4.33,0.0,2.0,0.0,0.26
3285,2024-09-18,Suzana,2018-12-15,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-14,2023-10-18,Exempt: This listing is a unit used for furnished institutional or business stays,t,3285,992981917510641024,230850564,1.0,0.99,4.0,5.0,2.0,1.0,1.0,3.0,139.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,30,90,0.0,0.0,0.0,4.67,4.67,5.0,4.67,4.33,3.0,0.0,0.0,0.27
3286,2024-09-18,Compass,2014-09-02,"Boston, MA",within a few hours,t,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,2024-09-18,2023-10-18,2023-11-25,Exempt: This listing is a unit used for furnished institutional or business stays,f,3286,993454906774046976,20857768,1.0,1.0,51.0,112.0,4.0,1.2,2.0,1.0,213.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,7,7,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.27
3287,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,4.5 baths,t,2024-09-18,2023-10-18,2023-11-25,STR-546475,f,3287,993465810517643008,16612533,1.0,0.93,19.0,22.0,2.8,1.2,1.2,1.0,213.0,29.0,365,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,0.8,0.0,0.41
3288,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 shared baths,t,2024-09-18,2023-12-02,2024-08-23,STR-546475,f,3288,993474344830829952,16612533,1.0,0.93,19.0,22.0,2.0,1.5,1.0,1.0,65.0,29.0,730,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,0,4.0,4.0,1.0,4.75,4.5,5.0,5.0,4.8,2.0,0.8,0.0,0.41
3289,2024-09-18,Glenn,2019-10-11,"Massachusetts, United States",within an hour,f,t,t,Entire home,Entire home/apt,3 baths,t,2024-09-18,2023-12-27,2024-09-11,STR-546475,f,3289,994161541022326016,301744764,1.0,0.99,1.0,2.0,2.8,1.1,1.2,1.3,208.5,1.0,29,1.0,3.0,1125.0,1125.0,1.6,1125.0,16,59,30.0,30.0,0.3,5.0,4.97,4.97,5.0,4.97,1.0,0.0,0.0,3.37
3290,2024-09-18,StayNue,2012-05-12,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-11-01,2023-11-01,STR-522656,t,3290,996038169200628992,2356643,1.0,0.99,89.0,314.0,2.8,1.0,1.2,1.3,129.0,1.0,1125,1.0,4.0,1125.0,1125.0,2.7,1125.0,7,56,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,16.0,0.8,0.0,0.09
3291,2024-09-18,Jonathan,2012-10-12,"Boston, MA",within an hour,t,t,t,Entire home,Entire home/apt,2 baths,t,2024-09-18,2024-08-12,2024-08-12,STR-413457,f,3291,996397338292017024,3847479,1.0,0.99,2.0,2.0,7.0,1.1,1.2,1.3,200.0,28.0,365,28.0,28.0,365.0,365.0,28.0,365.0,0,46,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,0.79
3292,2024-09-18,Jesus,2016-02-03,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,t,2024-09-18,2024-08-12,2024-08-12,STR-398230,f,3292,996601078601746944,57323581,1.0,1.0,2.0,2.0,4.0,1.5,2.0,2.0,225.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,7,67,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,3.12
3293,2024-09-18,Nicholas,2014-12-23,"Melrose, MA",within an hour,f,t,f,Entire home,Entire home/apt,2.5 baths,t,2024-09-18,2023-10-28,2024-08-28,STR-398230,f,3293,996896435312647040,25146457,1.0,0.96,31.0,33.0,7.0,1.1,3.0,1.3,208.5,2.0,27,2.0,2.0,27.0,27.0,2.0,27.0,21,35,34.0,34.0,1.0,4.91,4.88,4.91,4.85,4.85,1.0,0.0,0.0,3.12
3294,2024-09-18,Jonathan,2023-09-25,"Melrose, MA",within a few hours,f,t,f,Private room in rental unit,Private room,2 baths,t,2024-09-18,2024-05-31,2024-05-31,STR-540867,f,3294,996990990736513024,538827522,1.0,0.81,3.0,3.0,2.0,1.1,1.0,2.0,61.0,7.0,90,7.0,7.0,90.0,90.0,7.0,90.0,9,60,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,0.0,0.27
3295,2024-09-18,Taskin,2014-05-05,"Massachusetts, United States",within an hour,f,t,t,Private room in home,Private room,1 shared bath,t,2024-09-18,2023-10-12,2024-09-01,Str-416692,t,3295,997693577040984064,15154687,1.0,1.0,44.0,58.0,2.0,1.0,1.0,2.0,97.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,22,81,55.0,7.0,0.3,4.58,4.56,4.65,4.76,4.82,0.0,7.0,0.0,4.81
3296,2024-09-18,Taskin,2014-05-05,"Massachusetts, United States",within an hour,f,t,t,Private room in home,Private room,1 shared bath,t,2024-09-18,2023-10-26,2024-09-03,Str-416692,t,3296,997706332681772032,15154687,1.0,1.0,44.0,58.0,2.0,1.0,1.0,2.0,97.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,23,79,63.0,7.0,2.0,4.73,4.76,4.67,4.92,4.84,0.0,7.0,0.0,5.74
3297,2024-09-18,Foster,2020-01-27,"Massachusetts, United States",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-14,2024-09-10,str-561975,t,3297,997853258342979968,331225367,1.0,1.0,123.0,127.0,2.0,1.0,0.0,1.0,242.0,1.0,365,1.0,4.0,365.0,365.0,1.5,365.0,11,64,47.0,7.0,0.3,4.94,4.98,4.87,5.0,4.98,77.0,0.0,0.0,4.13
3298,2024-09-18,Compass,2014-09-02,"Boston, MA",within a few hours,t,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,2024-09-18,2024-01-15,2024-01-15,Exempt: This listing is a unit used for furnished institutional or business stays,f,3298,998541535180872960,20857768,1.0,1.0,51.0,112.0,3.0,1.0,1.0,1.0,289.0,29.0,90,29.0,29.0,90.0,90.0,29.0,90.0,10,70,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.12
3299,2024-09-18,Ivan,2022-12-26,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-01-12,2024-09-05,STR-540904,t,3299,998552059857734016,492835190,1.0,0.99,15.0,16.0,2.0,1.0,1.0,1.0,125.0,29.0,365,29.0,29.0,1125.0,1125.0,29.0,1125.0,9,46,4.0,4.0,1.0,4.5,4.75,4.5,5.0,5.0,4.0,0.0,0.0,0.48
3300,2024-09-18,Tasha,2022-12-31,"Boston, MA",within an hour,f,t,t,Private room in home,Private room,1 shared bath,t,2024-09-18,2023-10-11,2024-09-08,STR-540904,f,3300,998650346567437952,493644675,1.0,0.97,4.0,4.0,2.0,1.0,1.0,1.0,95.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,21,81,28.0,28.0,2.0,4.14,4.8,4.18,4.9,4.8,0.0,4.0,0.0,2.44
3301,2024-09-18,Ricardo,2016-03-24,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 private bath,t,2024-09-18,2023-11-04,2024-09-01,STR-541682,f,3301,998693526229483008,64331842,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,95.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,22,81,13.0,13.0,0.3,4.77,4.85,4.77,4.92,4.54,0.0,1.0,0.0,1.22
3302,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 baths,t,2024-09-18,2024-01-27,2024-01-27,STR-476426,f,3302,999910805180604032,16612533,1.0,0.93,19.0,22.0,2.0,1.5,1.0,1.0,69.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,90,1.0,1.0,0.0,5.0,4.8,4.8,5.0,5.0,2.0,0.8,0.0,0.13
3303,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 baths,t,2024-09-18,2024-01-01,2024-08-21,STR-476426,f,3303,999915504398212992,16612533,1.0,0.93,19.0,22.0,2.0,1.5,1.0,1.0,80.0,29.0,365,29.0,29.0,1125.0,1125.0,29.0,1125.0,7,52,4.0,4.0,1.0,4.8,4.25,5.0,5.0,4.8,2.0,0.8,0.0,0.46
3304,2024-09-18,Matt,2014-06-10,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1.5 baths,t,2024-09-18,2024-03-18,2024-07-31,STR-476426,f,3304,999917182225321984,16612533,1.0,0.93,19.0,22.0,2.0,1.5,1.0,1.0,48.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,1,1,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,0.8,0.0,0.32
3305,2024-09-18,Jodie,2017-05-17,"Boston, MA",within a day,f,t,t,Private room in rental unit,Private room,2 shared baths,t,2024-09-18,2023-11-04,2024-01-02,STR-476426,f,3305,999970931647421952,130680380,1.0,0.79,35.0,48.0,2.0,1.2,1.0,1.0,213.0,9.0,365,9.0,9.0,365.0,365.0,9.0,365.0,0,0,2.0,2.0,0.0,5.0,5.0,4.8,5.0,4.5,13.0,0.8,0.0,0.19
3306,2024-09-18,Jodie,2017-05-17,"Boston, MA",within a day,f,t,t,Private room in rental unit,Private room,2 shared baths,t,2024-09-18,2023-10-29,2024-01-30,STR-476426,f,3306,1000003080549059968,130680380,1.0,0.79,35.0,48.0,2.0,1.2,1.0,1.0,213.0,9.0,365,9.0,9.0,365.0,365.0,9.0,365.0,0,0,3.0,3.0,0.0,4.33,4.8,4.67,5.0,4.67,13.0,0.8,0.0,0.28
3307,2024-09-18,Jodie,2017-05-17,"Boston, MA",within a day,f,t,t,Private room in rental unit,Private room,2 shared baths,t,2024-09-18,2023-12-21,2023-12-21,STR-476426,f,3307,1000028963701430016,130680380,1.0,0.79,35.0,48.0,2.0,1.1,1.0,1.0,124.0,9.0,365,9.0,9.0,365.0,365.0,9.0,365.0,21,81,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,13.0,0.8,0.0,0.11
3308,2024-09-18,Mahmut,2019-01-23,"Quincy, MA",within an hour,f,t,t,Private room in home,Private room,2 baths,t,2024-09-18,2024-01-01,2024-01-01,STR-543932,f,3308,1000103798537440000,238548804,1.0,0.99,56.0,62.0,2.0,1.1,1.0,1.0,53.0,29.0,365,29.0,180.0,365.0,365.0,15.0,365.0,0,59,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.11
3309,2024-09-18,Mahmut,2019-01-23,"Quincy, MA",within an hour,f,t,t,Private room in home,Private room,2 baths,t,2024-09-18,2024-05-05,2024-08-18,STR-543932,f,3309,1000171375166550016,238548804,1.0,0.99,56.0,62.0,2.0,1.1,1.0,1.0,53.0,2.0,365,2.0,180.0,365.0,365.0,25.2,365.0,17,77,8.0,8.0,0.0,4.63,4.63,4.63,4.88,4.63,0.0,5.0,0.0,1.75
3310,2024-09-18,Mahmut,2019-01-23,"Quincy, MA",within an hour,f,t,t,Private room in home,Private room,2 baths,t,2024-09-18,2024-01-10,2024-07-17,STR-543932,f,3310,1000184419484089984,238548804,1.0,0.99,56.0,62.0,2.0,1.1,1.0,1.0,57.0,29.0,365,29.0,180.0,365.0,365.0,15.0,365.0,0,2,9.0,9.0,0.0,5.0,4.89,5.0,5.0,4.44,0.0,5.0,0.0,1.07
3311,2024-09-18,Mahmut,2019-01-23,"Quincy, MA",within an hour,f,t,t,Private room in home,Private room,2 baths,t,2024-09-18,2024-05-19,2024-07-21,STR-543932,f,3311,1000194616538269952,238548804,1.0,0.99,56.0,62.0,3.0,1.1,1.0,2.0,66.0,29.0,365,2.0,30.0,365.0,365.0,28.7,365.0,9,69,8.0,8.0,0.0,4.13,4.38,4.25,4.75,4.8,0.0,5.0,0.0,1.95
3312,2024-09-18,William And Sophia,2023-07-03,"Quincy, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-18,2024-08-17,STR-542384,f,3312,1000737502114499968,523515799,1.0,1.0,49.0,51.0,2.0,1.0,0.0,1.0,354.0,1.0,365,1.0,4.0,365.0,365.0,3.0,365.0,9,60,23.0,23.0,0.0,4.91,5.0,4.96,4.83,5.0,49.0,0.0,0.0,2.05
3313,2024-09-18,Elizabeth,2016-12-28,"Quincy, MA",within an hour,f,f,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2023-10-22,2024-06-05,STR-542384,f,3313,1002932318873590016,108872119,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,349.0,2.0,50,2.0,2.0,50.0,50.0,2.0,50.0,0,46,5.0,5.0,0.0,4.8,5.0,4.6,5.0,4.8,1.0,0.0,0.0,0.45
3314,2024-09-18,Anna And Samuel,2023-10-15,"Boston, MA",within an hour,t,t,t,Private room in villa,Private room,2 shared baths,t,2024-09-18,2023-12-10,2024-09-08,STR-542608,f,3314,1002993319352659968,541993082,1.0,0.98,4.0,4.0,2.0,1.1,1.0,1.0,92.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,17,77,20.0,20.0,2.0,4.95,4.95,4.95,4.9,5.0,0.0,4.0,0.0,2.11
3315,2024-09-18,Mohammed Radi,2018-08-29,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2023-10-24,2023-12-13,Exempt: This listing is a unit that has contracts with hospitals,f,3315,1003047277336989952,212359760,1.0,0.98,120.0,185.0,6.0,1.1,2.0,3.0,253.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,4,52,7.0,7.0,0.0,4.71,5.0,5.0,4.71,4.57,63.0,0.0,0.0,0.63
